chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
chr7	97038001	97462000	DIPLOID	172	0.6621	1.6890	0.8197	1.4513	0.9888	0.9488	3.8730	0.4157	0.8180	5.5620	0.0000	0.0000	5.5752	true	NONE	389	0.6963	0.3929	2.2736	97038001	97038001
chr7	97462001	97627000	DIPLOID	101	0.6522	1.8821	0.3885	1.5296	1.0336	0.9942	4.0434	0.1483	0.3501	5.9255	0.0000	0.0000	5.8860	true	NONE	146	0.6824	0.3861	2.2645	97462001	97462001
chr7	97627001	97628000	DIPLOID	6	0.6491	1.8792	0.3972	1.5141	1.0618	1.0224	3.9743	0.1000	0.3227	5.8536	0.0000	0.0000	5.7810	true	NONE	1	0.6790	0.3820	2.2380	97627001	97627001
chr7	97628001	97972000	DIPLOID	184	0.6340	2.0368	0.1261	1.5444	1.0249	0.9871	3.9574	0.1458	0.1724	5.9942	0.0000	0.0000	5.9649	true	NONE	215	0.6602	0.3814	2.1977	97628001	97628001
chr7	97972001	98098000	HET_DELETION	71	0.6724	1.2523	0.7230	1.2098	0.8117	0.7825	3.1885	0.5833	0.8784	4.4408	0.0000	0.0000	4.6620	true	NONE	96	0.7180	0.4668	1.9763	97972001	97992001
chr7	98098001	98102000	DIPLOID	0	0.0000	4.8850	0.3796	1.3054	0.9804	0.9454	0.0000	1.5000	0.0000	4.8850	0.0000	0.0000	4.9080	true	NONE	4	0.0000	0.3823	2.9540	97972001	98098001
chr7	98102001	98220000	DIPLOID	0	0.0000	2.9864	0.1000	1.5398	1.0361	0.9984	2.9864	0.1000	0.0000	5.9728	0.0000	0.0000	5.9304	true	NONE	113	0.5000	0.4527	2.1891	98102001	98102001
chr7	98220001	98239000	DIPLOID	4	0.6661	1.6978	0.8071	1.4744	0.9156	0.8817	3.9712	0.1000	0.6042	5.6690	0.0000	0.0000	5.7682	true	NONE	10	0.7005	0.5774	2.3094	98220001	98220001
chr7	98239001	98919000	DIPLOID	275	0.6471	1.6102	0.9069	1.3415	0.8851	0.8513	3.4422	0.9432	1.1973	5.0524	0.0000	0.0000	5.1874	true	NONE	658	0.6813	0.4798	2.1328	98239001	98239001
chr7	98919001	98923000	DIPLOID	0	0.0000	2.7108	0.7872	1.4210	1.0408	0.9985	2.7108	0.7872	0.0000	5.4216	0.0000	0.0000	5.3738	true	NONE	4	0.5000	0.4900	1.9687	98919001	98919001
chr7	98923001	99141000	DIPLOID	6	0.6302	2.0532	0.1814	1.5385	1.0069	0.9645	3.9136	0.2904	0.2974	5.9668	0.0000	0.0000	5.9587	true	NONE	217	0.6559	0.4429	2.1867	98923001	98923001
chr7	99141001	99142000	DIPLOID	0	0.0000	3.3123	0.8215	1.6802	0.8961	0.8572	3.3123	0.8215	0.0000	6.6246	0.0000	0.0000	6.7466	true	NONE	1	0.5000	0.3750	2.4498	99141001	99141001
chr7	99142001	99238000	HET_DELETION	47	0.6559	1.4524	0.9487	1.2770	0.8130	0.7769	3.3006	0.8047	1.1501	4.7530	0.0000	0.0000	4.9726	true	NONE	93	0.6944	0.4703	2.1012	99142001	99142001
chr7	99238001	99554000	DIPLOID	32	0.6402	1.7405	0.7365	1.3938	0.8994	0.8552	3.5546	0.9450	1.0765	5.2951	0.0000	0.0000	5.4133	true	NONE	299	0.6713	0.4937	2.1256	99142001	99238001
chr7	99554001	99977000	DIPLOID	10	0.6300	2.1496	0.4809	1.5938	1.0428	0.9875	4.0739	0.2497	0.4603	6.2235	0.0000	0.0000	6.1733	true	NONE	372	0.6546	0.4259	2.2894	99554001	99554001
chr7	99977001	99986000	DIPLOID	0	0.0000	2.4213	0.9305	1.2963	1.0024	0.9489	2.4213	0.9305	0.0000	4.8426	0.0000	0.0000	4.8397	true	NONE	1	0.5000	0.4740	1.7370	99977001	99985001
chr7	99986001	100717000	DIPLOID	107	0.6545	1.6615	0.8553	1.4022	0.9079	0.8592	3.6727	0.8416	1.1106	5.3341	0.0000	0.0000	5.4423	true	NONE	515	0.6885	0.5114	2.2045	99986001	99986001
chr7	100717001	100803000	HET_DELETION	40	0.6467	1.4564	0.9508	1.2462	0.8038	0.7614	3.1536	0.4919	0.9330	4.6100	0.0000	0.0000	4.8405	true	NONE	78	0.6841	0.5208	2.0440	100717001	100717001
chr7	100803001	100956000	DIPLOID	40	0.6511	1.6689	0.8464	1.3929	0.8996	0.8521	3.6221	0.8965	1.1347	5.2910	0.0000	0.0000	5.4089	true	NONE	125	0.6846	0.5218	2.1813	100717001	100803001
chr7	100956001	100970000	AMPLIFICATION	4	0.5493	5.0000	0.1000	2.5130	1.4927	1.4138	5.4903	0.9653	0.5852	10.4903	0.0000	0.0000	9.9116	true	NONE	11	0.5234	0.5510	3.9961	100956001	100957001
chr7	100970001	100971000	AMPLIFICATION	1	0.7640	1.3451	0.8630	1.7640	1.1832	1.1207	5.6684	0.8469	1.3063	7.0135	0.0000	0.0000	6.7984	true	NONE	1	0.8082	0.5250	3.0054	100970001	100970001
chr7	100971001	101249000	DIPLOID	131	0.6471	1.6833	0.8277	1.3861	0.9038	0.8546	3.5761	0.9322	1.1388	5.2594	0.0000	0.0000	5.3724	true	NONE	224	0.6800	0.5181	2.1572	100956001	100971001
chr7	101249001	101499000	HET_DELETION	159	0.6508	1.4795	0.9612	1.2751	0.8427	0.7949	3.2646	0.7458	1.1109	4.7442	0.0000	0.0000	4.9289	true	NONE	232	0.6881	0.4878	2.0977	101249001	101249001
chr7	101499001	101518000	DIPLOID	1	0.6019	1.8155	0.5733	1.3003	0.9502	0.8953	3.0456	0.1558	0.4388	4.8611	0.0000	0.0000	4.9197	true	NONE	19	0.6265	0.5175	1.8920	101249001	101499001
chr7	101518001	101629000	DIPLOID	35	0.6239	1.9829	0.1000	1.4723	0.9758	0.9193	3.6764	0.8368	0.5845	5.6593	0.0000	0.0000	5.6878	true	NONE	102	0.6496	0.5163	2.0774	101518001	101518001
chr7	101629001	101805000	DIPLOID	91	0.6415	1.5730	0.9342	1.2982	0.8776	0.8264	3.2784	0.7696	1.0930	4.8514	0.0000	0.0000	4.9952	true	NONE	173	0.6758	0.5025	2.0821	101629001	101629001
chr7	101805001	102467000	DIPLOID	291	0.6556	1.6442	0.8747	1.3959	0.9339	0.8792	3.6607	0.8563	1.1348	5.3049	0.0000	0.0000	5.3825	true	NONE	578	0.6901	0.4939	2.2066	101805001	101805001
chr7	102467001	102474000	DIPLOID	11	0.6400	1.9176	0.2774	1.4990	0.8727	0.8217	3.8659	0.4367	0.4571	5.7835	0.0000	0.0000	5.9330	true	NONE	3	0.6684	0.6200	2.1793	102467001	102470001
chr7	102474001	103465000	DIPLOID	268	0.6429	1.9012	0.3296	1.5013	0.9976	0.9396	3.8929	0.3555	0.4404	5.7941	0.0000	0.0000	5.7970	true	NONE	478	0.6719	0.4020	2.1967	102474001	102474001
chr7	103465001	103479000	DIPLOID	8	0.6670	1.8686	0.4286	1.5891	1.0074	0.9497	4.3331	0.8487	0.8520	6.2017	0.0000	0.0000	6.1930	true	NONE	14	0.6987	0.3633	2.3858	103465001	103465001
chr7	103479001	104647000	DIPLOID	993	0.6462	2.0352	0.1207	1.5969	1.0635	1.0078	4.2027	0.6174	0.4770	6.2379	0.0000	0.0000	6.1633	true	NONE	1073	0.6737	0.3793	2.2952	103479001	103479001
chr7	104647001	104854000	DIPLOID	143	0.6460	2.1976	0.6054	1.6948	1.0696	1.0238	4.4947	0.9670	1.0158	6.6923	0.0000	0.0000	6.6106	true	NONE	183	0.6716	0.4116	2.4769	104647001	104647001
chr7	104854001	104855000	DIPLOID	0	0.0000	3.2301	0.6786	1.6448	0.9692	0.9292	3.2301	0.6786	0.0000	6.4602	0.0000	0.0000	6.4964	true	NONE	1	0.5000	0.3720	2.3841	104854001	104854001
chr7	104855001	105307000	DIPLOID	62	0.6604	1.8431	0.5009	1.5418	0.9923	0.9550	4.1390	0.4508	0.6285	5.9821	0.0000	0.0000	5.9912	true	NONE	435	0.6919	0.4060	2.3184	104855001	104855001
chr7	105307001	105317000	DIPLOID	1	0.6667	1.6490	0.8696	1.4455	0.8974	0.8661	3.8859	0.3770	0.8311	5.5349	0.0000	0.0000	5.6554	true	NONE	10	0.7021	0.3917	2.2948	105307001	105307001
chr7	105317001	105577000	HET_DELETION	169	0.6406	1.5983	0.9165	1.3101	0.8418	0.8149	3.3083	0.8160	1.1098	4.9066	0.0000	0.0000	5.0924	true	NONE	248	0.6743	0.4305	2.0840	105317001	105317001
chr7	105577001	105607000	DIPLOID	21	0.6526	1.7123	0.7849	1.4261	0.9153	0.8892	3.7325	0.7508	1.0022	5.4448	0.0000	0.0000	5.5443	true	NONE	28	0.6855	0.4456	2.2081	105317001	105577001
chr7	105607001	105733000	DIPLOID	54	0.6515	1.8224	0.5559	1.4896	0.9820	0.9556	3.9175	0.2779	0.5432	5.7398	0.0000	0.0000	5.7610	true	NONE	123	0.6825	0.4658	2.2380	105607001	105607001
chr7	105733001	106626000	DIPLOID	574	0.6494	2.0789	0.2661	1.6383	1.0513	1.0281	4.3512	0.8697	0.7376	6.4301	0.0000	0.0000	6.3698	true	NONE	841	0.6767	0.4213	2.3720	105733001	105733001
chr7	106626001	106901000	DIPLOID	221	0.6457	2.0383	0.1310	1.5965	1.0095	0.9941	4.1977	0.6058	0.4758	6.2360	0.0000	0.0000	6.2249	true	NONE	251	0.6731	0.4016	2.2944	106626001	106626001
chr7	106901001	107029000	DIPLOID	88	0.6455	1.7611	0.6967	1.4272	0.9336	0.9225	3.6888	0.8200	0.9790	5.4499	0.0000	0.0000	5.5279	true	NONE	120	0.6769	0.4172	2.1711	106901001	106901001
chr7	107029001	108073000	DIPLOID	455	0.6457	1.9948	0.1000	1.5701	0.9947	0.9912	4.1185	0.3903	0.3166	6.1133	0.0000	0.0000	6.1195	true	NONE	1000	0.6737	0.3869	2.2495	107029001	107029001
chr7	108073001	108438000	DIPLOID	320	0.6428	2.1637	0.5194	1.6594	1.0316	1.0376	4.3643	0.8835	0.9018	6.5280	0.0000	0.0000	6.4909	true	NONE	342	0.6686	0.3920	2.4112	108073001	108073001
chr7	108438001	108892000	DIPLOID	137	0.6476	2.0118	0.1000	1.5889	1.0093	1.0198	4.1890	0.5845	0.4433	6.2008	0.0000	0.0000	6.1898	true	NONE	432	0.6756	0.3858	2.2803	108438001	108438001
chr7	108892001	108893000	HET_DELETION	3	0.6290	1.0988	0.3297	0.9791	0.6917	0.7000	2.2714	0.7577	0.6840	3.3702	0.0000	0.0000	3.7323	true	NONE	1	0.6740	0.3740	1.5481	108892001	108892001
chr7	108893001	108900000	HET_DELETION	0	0.0000	0.6792	0.8331	0.5457	0.5428	0.5493	0.6792	1.3143	0.0000	1.3584	0.0000	0.0000	1.8955	true	NONE	7	0.5000	0.3317	1.2566	108893001	108893001
chr7	108900001	109100000	DIPLOID	116	0.6464	1.9184	0.2749	1.5266	0.9826	0.9946	3.9932	0.1000	0.2424	5.9116	0.0000	0.0000	5.9321	true	NONE	182	0.6755	0.3625	2.2299	108892001	108900001
chr7	109100001	111572000	DIPLOID	768	0.6530	2.0055	0.1000	1.6097	1.0169	1.0377	4.2919	0.7914	0.5821	6.2973	0.0000	0.0000	6.2774	true	NONE	2283	0.6815	0.3556	2.3189	109100001	109100001
chr7	111572001	111768000	DIPLOID	5	0.6581	1.7840	0.6479	1.4942	0.9351	0.9611	3.9771	0.1000	0.4922	5.7612	0.0000	0.0000	5.8374	true	NONE	184	0.6903	0.3980	2.2772	111572001	111573001
chr7	111768001	112473905	DIPLOID	169	0.6503	2.0298	0.1023	1.6123	1.0081	1.0359	4.2795	0.7716	0.5683	6.3094	0.0000	0.0000	6.2998	true	NONE	687	0.6783	0.3885	2.3238	111768001	111768001
chr7	112473906	112473988	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	false	DEL	0	1.0000	0.0000	1.8000	112473906	112473906
chr7	112473989	114343000	DIPLOID	693	0.6518	2.0039	0.1000	1.6032	0.9997	1.0336	4.2632	0.7433	0.5496	6.2671	0.0000	0.0000	6.2675	false	DEL	1712	0.6803	0.3633	2.3069	112473989	112473989
chr7	114343001	116567000	DIPLOID	1044	0.6525	2.0890	0.2987	1.6592	1.0191	1.0607	4.4380	0.9409	0.8089	6.5271	0.0000	0.0000	6.5046	true	NONE	2123	0.6799	0.3570	2.4108	114343001	114343001
chr7	116567001	116805000	DIPLOID	90	0.6559	2.1843	0.5729	1.7350	1.0156	1.0581	4.6946	0.8118	0.9081	6.8789	0.0000	0.0000	6.8605	true	NONE	222	0.6825	0.3908	2.5516	116567001	116567001
chr7	116805001	116992000	DIPLOID	38	0.6667	1.8125	0.5808	1.5511	0.9197	0.9588	4.2130	0.6413	0.8148	6.0255	0.0000	0.0000	6.1198	true	NONE	184	0.6992	0.3979	2.3602	116805001	116805001
chr7	116992001	119191000	DIPLOID	881	0.6493	2.0801	0.2701	1.6386	1.0019	1.0455	4.3513	0.8699	0.7402	6.4315	0.0000	0.0000	6.4292	true	NONE	2127	0.6766	0.3654	2.3726	116992001	116992001
chr7	119191001	119192000	HET_DELETION	0	0.0000	0.2523	0.7230	0.3074	0.1904	0.1986	0.0000	1.5000	0.0000	0.2523	0.0000	0.0000	1.2032	true	NONE	1	0.0000	0.3430	1.6991	119191001	119191001
chr7	119192001	119194000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.3035	1.8000	119192001	119192001
chr7	119194001	119195000	HET_DELETION	0	0.0000	0.7128	0.7842	0.4066	0.3139	0.3275	0.0000	1.5000	0.0000	0.7128	0.0000	0.0000	1.5186	true	NONE	1	0.0000	0.2920	1.5149	119194001	119194001
chr7	119195001	120256000	DIPLOID	2	0.6877	1.7420	0.7338	1.6068	0.9974	1.0403	4.5419	0.9516	1.1590	6.2838	0.0000	0.0000	6.2869	true	NONE	975	0.7228	0.3432	2.5200	119191001	119195001
chr7	120256001	122095000	DIPLOID	472	0.6486	2.1211	0.3982	1.6604	1.0176	1.0597	4.4118	0.9240	0.8576	6.5329	0.0000	0.0000	6.5121	true	NONE	1748	0.6753	0.3618	2.4132	120256001	120256001
chr7	122095001	124138000	DIPLOID	889	0.6483	2.0184	0.1000	1.5961	0.9889	1.0272	4.2158	0.6476	0.4846	6.2342	0.0000	0.0000	6.2472	true	NONE	1905	0.6762	0.3694	2.2937	122095001	122095001
chr7	124138001	127421000	DIPLOID	2375	0.6486	2.0551	0.1878	1.6200	1.0332	1.0495	4.2900	0.7885	0.6332	6.3451	0.0000	0.0000	6.3061	true	NONE	3052	0.6761	0.3589	2.3380	124138001	124138001
chr7	127421001	127703000	DIPLOID	20	0.6394	2.0067	0.1000	1.5499	0.9599	0.9677	4.0133	0.1000	0.1279	6.0200	0.0000	0.0000	6.0671	true	NONE	262	0.6667	0.4191	2.2080	127421001	127421001
chr7	127703001	128124000	DIPLOID	150	0.6551	2.1171	0.3861	1.6890	1.0527	1.0592	4.5483	0.9484	0.8742	6.6654	0.0000	0.0000	6.6034	true	NONE	412	0.6824	0.4331	2.4662	127703001	127703001
chr7	128124001	128793000	DIPLOID	205	0.6471	1.9246	0.2546	1.5335	0.9374	0.9429	4.0187	0.1000	0.2295	5.9434	0.0000	0.0000	6.0169	true	NONE	442	0.6762	0.4645	2.2376	128124001	128124001
chr7	128793001	128803000	DIPLOID	0	0.0000	3.1213	0.3987	1.5979	0.9894	0.9949	3.1213	0.3987	0.0000	6.2425	0.0000	0.0000	6.2549	true	NONE	9	0.5000	0.4587	2.2970	128793001	128793001
chr7	128803001	128943000	DIPLOID	12	0.6482	2.1387	0.4498	1.6696	1.0558	1.0614	4.4365	0.9400	0.9009	6.5751	0.0000	0.0000	6.5096	true	NONE	96	0.6747	0.5467	2.4300	128803001	128803001
chr7	128943001	128964000	DIPLOID	10	0.6488	2.0547	0.1864	1.6209	0.9463	0.9511	4.2946	0.7956	0.6372	6.3493	0.0000	0.0000	6.4124	true	NONE	19	0.6764	0.4611	2.3397	128943001	128943001
chr7	128964001	129366000	DIPLOID	284	0.6471	1.7910	0.6320	1.4519	0.8909	0.8950	3.7738	0.6703	0.8427	5.5648	0.0000	0.0000	5.6930	true	NONE	390	0.6781	0.4213	2.1931	128964001	128964001
chr7	129366001	129474000	DIPLOID	47	0.6532	1.9552	0.1531	1.5794	1.0042	1.0081	4.2015	0.6147	0.5015	6.1567	0.0000	0.0000	6.1518	true	NONE	104	0.6824	0.4241	2.2985	129366001	129366001
chr7	129474001	129600000	DIPLOID	66	0.6612	1.5450	0.9500	1.3557	0.8570	0.8609	3.5732	0.9340	1.2457	5.1183	0.0000	0.0000	5.2862	true	NONE	121	0.6981	0.4572	2.2113	129474001	129474001
chr7	129600001	129903000	DIPLOID	145	0.6538	1.8124	0.5810	1.4933	0.9269	0.9310	3.9446	0.1887	0.5033	5.7570	0.0000	0.0000	5.8429	true	NONE	282	0.6852	0.4413	2.2529	129600001	129600001
chr7	129903001	129904000	HET_DELETION	0	0.0000	2.9312	0.2331	1.5160	0.7865	0.7894	2.9312	0.2331	0.0000	5.8624	0.0000	0.0000	6.1131	true	NONE	1	0.5000	0.4210	2.1449	129903001	129903001
chr7	129904001	130086000	HET_DELETION	57	0.6700	1.3961	0.9121	1.2948	0.8131	0.8158	3.4395	0.9418	1.2421	4.8356	0.0000	0.0000	5.0551	true	NONE	180	0.7113	0.4497	2.1342	129904001	129904001
chr7	130086001	130106000	DIPLOID	10	0.6395	1.8116	0.5832	1.4335	0.8643	0.8670	3.6681	0.8473	0.9148	5.4797	0.0000	0.0000	5.6390	true	NONE	20	0.6694	0.3812	2.1426	129903001	130086001
chr7	130106001	130874000	DIPLOID	397	0.6613	1.8098	0.5875	1.5247	0.9582	0.9578	4.0930	0.3112	0.5943	5.9028	0.0000	0.0000	5.9518	true	NONE	717	0.6934	0.4175	2.3133	130106001	130106001
chr7	130874001	130943000	DIPLOID	28	0.6707	2.0670	0.2272	1.7365	1.0837	1.0802	4.8189	0.5649	0.5313	6.8859	0.0000	0.0000	6.7876	true	NONE	68	0.6998	0.4387	2.5544	130874001	130874001
chr7	130943001	131127000	DIPLOID	152	0.6542	1.9119	0.2956	1.5568	0.9968	0.9930	4.1398	0.4531	0.4898	6.0518	0.0000	0.0000	6.0555	true	NONE	179	0.6841	0.4186	2.2912	130943001	130943001
chr7	131127001	131307000	DIPLOID	119	0.6545	1.6847	0.8257	1.4167	0.8974	0.8929	3.7167	0.7777	1.0494	5.4014	0.0000	0.0000	5.5220	true	NONE	180	0.6881	0.4198	2.2128	131127001	131127001
chr7	131307001	131508000	DIPLOID	54	0.6612	1.9238	0.2573	1.5968	0.9866	0.9811	4.3134	0.8231	0.7143	6.2372	0.0000	0.0000	6.2530	true	NONE	196	0.6916	0.3696	2.3558	131307001	131307001
chr7	131508001	131720000	DIPLOID	141	0.6598	1.6445	0.8744	1.4133	0.9111	0.9056	3.7412	0.7353	1.0621	5.3857	0.0000	0.0000	5.4901	true	NONE	209	0.6947	0.4805	2.2387	131508001	131508001
chr7	131720001	131722000	DIPLOID	2	0.6971	1.4390	0.9414	1.4414	1.0931	1.0859	4.0771	0.2603	0.8378	5.5161	0.0000	0.0000	5.4068	true	NONE	2	0.7391	0.4350	2.4064	131720001	131720001
chr7	131722001	133085000	DIPLOID	796	0.6549	2.0134	0.1000	1.6235	1.0450	1.0373	4.3480	0.8662	0.6328	6.3614	0.0000	0.0000	6.3085	true	NONE	1321	0.6835	0.4418	2.3445	131722001	131722001
chr7	133085001	133277000	DIPLOID	93	0.6598	1.7452	0.7276	1.4771	0.9467	0.9357	3.9366	0.2154	0.6222	5.6818	0.0000	0.0000	5.7444	true	NONE	183	0.6928	0.4153	2.2765	133085001	133085001
chr7	133277001	134618000	DIPLOID	507	0.6577	1.9529	0.1610	1.5987	1.0368	1.0177	4.2934	0.7938	0.6280	6.2462	0.0000	0.0000	6.2031	true	NONE	1291	0.6874	0.3959	2.3362	133277001	133277001
chr7	134618001	135025000	DIPLOID	313	0.6542	2.0793	0.2674	1.6613	1.0517	1.0354	4.4575	0.9513	0.7973	6.5368	0.0000	0.0000	6.4761	true	NONE	397	0.6819	0.3990	2.4147	134618001	134618001
chr7	135025001	135028000	HET_DELETION	0	0.0000	0.6982	0.8065	0.5539	0.5236	0.5158	0.6982	1.2591	0.0000	1.3965	0.0000	0.0000	1.9561	true	NONE	3	0.5000	0.3633	1.2414	135025001	135025001
chr7	135028001	135441000	DIPLOID	317	0.6532	2.0439	0.1500	1.6345	1.0406	1.0249	4.3685	0.8877	0.6778	6.4124	0.0000	0.0000	6.3647	true	NONE	395	0.6813	0.4118	2.3650	135025001	135028001
chr7	135441001	135443000	DIPLOID	0	0.0000	2.9187	0.2740	1.5106	0.9719	0.9566	2.9187	0.2740	0.0000	5.8373	0.0000	0.0000	5.8703	true	NONE	2	0.5000	0.3550	2.1349	135441001	135441001
chr7	135443001	135595000	DIPLOID	61	0.6526	1.6317	0.8874	1.3761	0.8810	0.8668	3.5812	0.9288	1.1853	5.2130	0.0000	0.0000	5.3527	true	NONE	149	0.6870	0.4024	2.1798	135443001	135443001
chr7	135595001	135655000	DIPLOID	10	0.6606	1.7678	0.6829	1.4949	0.9221	0.9064	3.9966	0.1000	0.5172	5.7644	0.0000	0.0000	5.8559	true	NONE	60	0.6933	0.3889	2.2915	135595001	135595001
chr7	135655001	135919000	DIPLOID	169	0.6481	1.8741	0.4126	1.5069	0.9943	0.9763	3.9458	0.1845	0.3870	5.8199	0.0000	0.0000	5.8266	true	NONE	252	0.6780	0.4426	2.2287	135655001	135655001
chr7	135919001	138009000	DIPLOID	1291	0.6565	1.9533	0.1594	1.5934	1.0439	1.0312	4.2683	0.7524	0.5986	6.2216	0.0000	0.0000	6.1701	true	NONE	1978	0.6860	0.3803	2.3260	135919001	135919001
chr7	138009001	138019000	DIPLOID	6	0.6492	1.7557	0.7074	1.4391	1.0202	1.0076	3.7497	0.7192	0.9262	5.5054	0.0000	0.0000	5.4817	true	NONE	10	0.6811	0.3943	2.1976	138009001	138009001
chr7	138019001	138265000	DIPLOID	233	0.6591	1.5909	0.9221	1.3765	0.9115	0.8998	3.6240	0.8948	1.1975	5.2148	0.0000	0.0000	5.3188	true	NONE	237	0.6949	0.4044	2.2132	138019001	138019001
chr7	138265001	138311000	HET_DELETION	21	0.6489	1.4431	0.9438	1.2458	0.8250	0.8149	3.1653	0.5236	0.9522	4.6084	0.0000	0.0000	4.8139	true	NONE	46	0.6869	0.4123	2.0434	138265001	138265001
chr7	138311001	138312000	HET_DELETION	0	0.0000	0.5693	0.9365	0.3757	0.2304	0.2277	0.0000	1.5000	0.0000	0.5693	0.0000	0.0000	1.4733	true	NONE	1	0.0000	0.4280	1.5723	138311001	138311001
chr7	138312001	138503000	DIPLOID	97	0.6435	1.6240	0.8948	1.3363	0.8865	0.8769	3.4042	0.9184	1.1668	5.0282	0.0000	0.0000	5.1615	true	NONE	175	0.6770	0.4226	2.1121	138265001	138312001
chr7	138503001	138608000	DIPLOID	43	0.6418	1.8698	0.4251	1.4778	0.9439	0.9348	3.8152	0.5740	0.6413	5.6851	0.0000	0.0000	5.7510	true	NONE	99	0.6711	0.3865	2.1782	138503001	138503001
chr7	138608001	138801000	DIPLOID	149	0.6522	1.5123	0.9644	1.3005	0.8632	0.8547	3.3498	0.8682	1.1953	4.8621	0.0000	0.0000	5.0228	true	NONE	191	0.6890	0.4504	2.1350	138608001	138608001
chr7	138801001	139378000	DIPLOID	363	0.6538	1.8070	0.5945	1.4899	0.9412	0.9308	3.9343	0.2230	0.5345	5.7412	0.0000	0.0000	5.8103	true	NONE	555	0.6853	0.4232	2.2509	138801001	138801001
chr7	139378001	139526000	DIPLOID	24	0.6667	1.5187	0.9619	1.3613	0.8835	0.8736	3.6253	0.8935	1.2370	5.1441	0.0000	0.0000	5.2809	true	NONE	136	0.7048	0.4563	2.2427	139378001	139378001
chr7	139526001	139534000	DIPLOID	0	0.0000	2.7316	0.7525	1.4300	0.9639	0.9532	2.7316	0.7525	0.0000	5.4632	0.0000	0.0000	5.5056	true	NONE	8	0.5000	0.4639	1.9853	139526001	139526001
chr7	139534001	140185000	DIPLOID	174	0.6547	1.9384	0.2093	1.5758	1.0135	1.0029	4.2015	0.6148	0.5395	6.1400	0.0000	0.0000	6.1241	true	NONE	629	0.6843	0.4446	2.3052	139534001	139534001
chr7	140185001	140230000	DIPLOID	26	0.6359	1.8457	0.4937	1.4396	0.9434	0.9335	3.6620	0.8547	0.8575	5.5077	0.0000	0.0000	5.5742	true	NONE	45	0.6649	0.4468	2.1265	140185001	140185001
chr7	140230001	140352000	DIPLOID	106	0.6595	1.6269	0.8921	1.4011	0.8772	0.8686	3.7022	0.8006	1.1164	5.3290	0.0000	0.0000	5.4732	true	NONE	119	0.6947	0.4607	2.2301	140230001	140230001
chr7	140352001	140594000	HET_DELETION	76	0.6592	1.4397	0.9418	1.2813	0.8127	0.8047	3.3335	0.8492	1.1807	4.7732	0.0000	0.0000	4.9932	true	NONE	226	0.6984	0.4698	2.1093	140352001	140352001
chr7	140594001	140601000	DIPLOID	1	0.7010	1.2247	0.6671	1.3056	0.8819	0.8732	3.6610	0.8559	1.0676	4.8857	0.0000	0.0000	5.0245	true	NONE	7	0.7493	0.4114	2.1543	140352001	140594001
chr7	140601001	141102000	DIPLOID	298	0.6571	1.7673	0.6839	1.4794	0.9251	0.9184	3.9249	0.2537	0.6161	5.6922	0.0000	0.0000	5.7803	true	NONE	458	0.6895	0.4137	2.2630	140601001	140601001
chr7	141102001	141106000	DIPLOID	0	0.0000	2.9175	0.2778	1.5101	1.0224	1.0171	2.9175	0.2778	0.0000	5.8350	0.0000	0.0000	5.8087	true	NONE	4	0.5000	0.4335	2.1340	141102001	141102001
chr7	141106001	142084000	DIPLOID	371	0.6585	1.9519	0.1641	1.6018	1.0256	1.0209	4.3090	0.8169	0.6460	6.2609	0.0000	0.0000	6.2307	true	NONE	904	0.6882	0.4153	2.3428	141106001	141106001
chr7	142084001	142087000	HET_DELETION	0	0.0000	0.9424	0.1960	0.6591	0.4696	0.4672	0.9424	0.2824	0.0000	1.8848	0.0000	0.0000	2.5078	true	NONE	1	0.5000	0.4230	1.0461	142084001	142086001
chr7	142087001	142451000	DIPLOID	95	0.6639	1.9473	0.1798	1.6246	1.0445	1.0384	4.4192	0.9291	0.7362	6.3665	0.0000	0.0000	6.3142	true	NONE	355	0.6941	0.4089	2.3888	142084001	142087001
chr7	142451001	142530000	EXCLUDED	33	0.6417	2.5150	0.9634	1.8653	1.2180	1.2099	4.9688	0.1071	0.6869	7.4838	0.0000	0.0000	7.2277	true	NONE	58	0.6639	0.4536	2.7935	142451001	142451001
chr7	142530001	142653000	EXCLUDED	32	0.6478	2.0449	0.1535	1.6099	1.0352	1.0272	4.2531	0.7245	0.5687	6.2980	0.0000	0.0000	6.2566	true	NONE	108	0.6753	0.3990	2.3192	142530001	142530001
chr7	142653001	142654000	EXCLUDED	0	0.0000	0.9373	0.2130	0.6569	0.4648	0.4607	0.9373	0.3070	0.0000	1.8746	0.0000	0.0000	2.5032	true	NONE	1	0.5000	0.2850	1.0502	142653001	142653001
